view,name,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
view_270.png,121.38905584451142_31.164083585223228_0900030012210108131839197HH_final.png,33.86211395263672,0.6346702575683594,25.74596405029297,2.2195816040039062,0.6894111633300781,0.46596527099609375,0.14562606811523438,0.08296966552734375,8.144760131835938,0.40283203125,13.237380981445312,0.09222030639648438,0.056934356689453125,12.21170425415039,0.048160552978515625,0.28018951416015625,0.0,0.0,1.6795158386230469
view_000.png,121.38930671497718_31.167105098739217_0900030012200221074818522GF_final.png,27.353286743164062,3.8916587829589844,1.4940261840820312,0.240325927734375,0.0,2.1755218505859375,0.0,0.2288818359375,54.47425842285156,3.3219337463378906,0.0,1.1087417602539062,0.15096664428710938,0.075531005859375,0.5810737609863281,0.0,0.0,0.10099411010742188,4.802799224853516
view_090.png,121.38930671497718_31.167105098739217_0900030012200221074818522GF_final.png,34.30452346801758,1.346588134765625,1.8752098083496094,2.396392822265625,1.2003898620605469,1.6636848449707031,0.0,1.3195991516113281,45.14312744140625,0.0,4.341602325439453,0.8916854858398438,0.8385658264160156,0.5596160888671875,0.0,0.0,0.0,0.2783775329589844,3.84063720703125
view_180.png,121.38930671497718_31.167105098739217_0900030012200221074818522GF_final.png,0.0,2.0473480224609375,10.216808319091797,10.840797424316406,12.671947479248047,0.8431434631347656,0.0,0.07429122924804688,44.32525634765625,0.0,0.08983612060546875,2.9412269592285156,0.0,0.0,0.0,0.0,0.0,0.9470939636230469,15.002250671386719
view_270.png,121.38930671497718_31.167105098739217_0900030012200221074818522GF_final.png,26.770496368408203,0.7582664489746094,6.094837188720703,2.277660369873047,1.9855499267578125,0.5402565002441406,0.1552581787109375,0.2585411071777344,40.71006774902344,0.009632110595703125,5.495929718017578,3.526782989501953,1.4387130737304688,1.4655113220214844,0.0,0.0,0.0,3.7393569946289062,4.773139953613281
view_000.png,121.38935125563572_31.163218056071905_0900030012210108130340382HH_final.png,29.94518280029297,2.0479202270507812,2.0195960998535156,7.29217529296875,0.0,0.383758544921875,0.0,0.0,56.81257247924805,0.016021728515625,1.2981414794921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18463134765625
view_090.png,121.38935125563572_31.163218056071905_0900030012210108130340382HH_final.png,27.628040313720703,0.9438514709472656,5.494213104248047,0.8087158203125,0.9434700012207031,0.4649162292480469,0.0,0.06971359252929688,45.775794982910156,6.893348693847656,7.579612731933594,0.8544921875,0.00171661376953125,0.8592605590820312,0.0,0.0011444091796875,0.0,0.5859375,1.0957717895507812
view_180.png,121.38935125563572_31.163218056071905_0900030012210108130340382HH_final.png,10.152244567871094,4.883289337158203,5.914878845214844,1.3373374938964844,11.616897583007812,1.399993896484375,0.0,0.0,54.5628547668457,0.0,0.0,0.415802001953125,1.2605667114257812,0.0,0.0,0.0,0.0,2.1505355834960938,6.305599212646484
view_270.png,121.38935125563572_31.163218056071905_0900030012210108130340382HH_final.png,31.058216094970703,1.4477729797363281,5.097198486328125,0.28438568115234375,1.9418716430664062,2.1486282348632812,0.0,0.005340576171875,46.11034393310547,6.964397430419922,1.5151023864746094,0.31147003173828125,0.00095367431640625,0.9897232055664062,0.0,0.0,0.0,0.07886886596679688,2.045726776123047
view_000.png,121.38964666105169_31.16235252594596_0900030012210108131859169HH_final.png,16.780471801757812,0.8252143859863281,12.647247314453125,0.3314971923828125,0.5625724792480469,1.1720657348632812,0.0,0.14734268188476562,48.59504699707031,2.0140647888183594,0.0,0.09737014770507812,0.0,16.746139526367188,0.0,0.0,0.0,0.0,0.08096694946289062
